N02_001,N02_002,N02_003,N02_004,N02_005,N02_005c,N02_005g,lon,lat
11,2,伯備線,西日本旅客鉄道,備中高梁,006686,006686,133.61726,34.78937
11,2,伯備線,西日本旅客鉄道,伯耆溝口,004972,004972,133.43538,35.34821
11,2,伯備線,西日本旅客鉄道,新郷,005737,005737,133.36789,35.0817
11,2,伯備線,西日本旅客鉄道,江尾,005152,005152,133.48497,35.28357
11,2,伯備線,西日本旅客鉄道,布原,006067,006067,133.42194,34.98803
11,2,伯備線,西日本旅客鉄道,上石見,005662,005662,133.35255,35.11238
11,2,伯備線,西日本旅客鉄道,木野山,006518,006518,133.61342,34.82598
11,2,伯備線,西日本旅客鉄道,武庫,005184,005184,133.4766,35.26772
11,2,伯備線,西日本旅客鉄道,豪渓,007044,007044,133.72307,34.70644
11,2,伯備線,西日本旅客鉄道,黒坂,005330,005330,133.38347,35.20587
11,2,博多南線,西日本旅客鉄道,博多,009035,009033,130.42108,33.58776
11,2,博多南線,西日本旅客鉄道,博多南,009226,009226,130.43668,33.51863
11,2,美祢線,西日本旅客鉄道,厚狭,008525,008524,131.16136,34.05325
11,2,美祢線,西日本旅客鉄道,四郎ヶ原,008454,008454,131.16121,34.13717
11,2,美祢線,西日本旅客鉄道,南大嶺,008435,008435,131.18515,34.16104
11,2,美祢線,西日本旅客鉄道,長門市,008113,008112,131.18488,34.37485
11,2,美祢線,西日本旅客鉄道,渋木,008245,008245,131.19709,34.31166
11,2,美祢線,西日本旅客鉄道,長門湯本,008205,008205,131.17254,34.33415
11,2,美祢線,西日本旅客鉄道,重安,008406,008406,131.20863,34.19377
11,2,美祢線,西日本旅客鉄道,湯ノ峠,008482,008482,131.17226,34.08466
11,2,美祢線,西日本旅客鉄道,板持,008157,008157,131.17662,34.35293
11,2,美祢線,西日本旅客鉄道,於福,008356,008356,131.20772,34.23579
11,2,美祢線,西日本旅客鉄道,厚保,008465,008465,131.15479,34.11374
11,2,美祢線,西日本旅客鉄道,美祢,008425,008425,131.20378,34.16884
11,2,姫新線,西日本旅客鉄道,姫路,006503,006509,134.69182,34.8274
11,2,姫新線,西日本旅客鉄道,播磨高岡,006462,006462,134.65827,34.84228
11,2,姫新線,西日本旅客鉄道,太市,006402,006402,134.60792,34.86415
11,2,姫新線,西日本旅客鉄道,余部,006420,006420,134.64266,34.8568
11,2,姫新線,西日本旅客鉄道,本竜野,006404,006404,134.55571,34.86181
11,2,姫新線,西日本旅客鉄道,美作大崎,005844,005844,134.06772,35.04525
11,2,姫新線,西日本旅客鉄道,西栗栖,006184,006184,134.47081,34.95208
11,2,姫新線,西日本旅客鉄道,播磨徳久,006055,006055,134.38619,34.99051
11,2,姫新線,西日本旅客鉄道,美作土居,006030,006030,134.261,34.99478
11,2,姫新線,西日本旅客鉄道,上月,006087,006087,134.32329,34.98318
11,2,姫新線,西日本旅客鉄道,東津山,005807,005806,134.03252,35.05873
11,2,姫新線,西日本旅客鉄道,東觜崎,006343,006343,134.55754,34.88697
11,2,姫新線,西日本旅客鉄道,院庄,005804,005804,133.95825,35.05911
11,2,姫新線,西日本旅客鉄道,美作落合,005899,005899,133.76108,35.02372
11,2,姫新線,西日本旅客鉄道,坪井,005794,005794,133.87731,35.06215
11,2,姫新線,西日本旅客鉄道,古見,005837,005837,133.76068,35.04875
11,2,姫新線,西日本旅客鉄道,佐用,005993,005993,134.35747,35.00406
11,2,姫新線,西日本旅客鉄道,楢原,005913,005913,134.18873,35.02002
11,2,姫新線,西日本旅客鉄道,千本,006206,006206,134.49486,34.9425
11,2,姫新線,西日本旅客鉄道,美作江見,005940,005940,134.21884,35.01299
11,2,姫新線,西日本旅客鉄道,西勝間田,005851,005851,134.08991,35.04332
11,2,姫新線,西日本旅客鉄道,三日月,006080,006080,134.43585,34.9845
11,2,姫新線,西日本旅客鉄道,津山,005820,005819,134.00445,35.05464
11,2,姫新線,西日本旅客鉄道,勝間田,005866,005866,134.11823,35.03613
11,2,姫新線,西日本旅客鉄道,美作千代,005808,005808,133.90662,35.05835
11,2,姫新線,西日本旅客鉄道,播磨新宮,006262,006262,134.54506,34.92179
11,2,姫新線,西日本旅客鉄道,林野,005937,005937,134.15178,35.01391
11,2,姫新線,西日本旅客鉄道,美作追分,005805,005805,133.82016,35.05876
11,2,姫新線,西日本旅客鉄道,新見,006071,006070,133.45676,34.98718
11,2,姫新線,西日本旅客鉄道,刑部,005750,005750,133.56573,35.07558
11,2,姫新線,西日本旅客鉄道,中国勝山,005741,005741,133.69438,35.08023
11,2,姫新線,西日本旅客鉄道,月田,005840,005840,133.66649,35.04739
11,2,姫新線,西日本旅客鉄道,久世,005740,005740,133.74446,35.08117
11,2,姫新線,西日本旅客鉄道,岩山,005903,005903,133.5124,35.02198
11,2,姫新線,西日本旅客鉄道,富原,005818,005818,133.61198,35.05535
11,2,姫新線,西日本旅客鉄道,丹治部,005842,005842,133.55339,35.0459
11,2,氷見線,西日本旅客鉄道,越中国分,001791,001791,137.05079,36.80581
11,2,氷見線,西日本旅客鉄道,氷見,001764,001764,136.99083,36.84938
11,2,氷見線,西日本旅客鉄道,越中中川,001855,001855,137.0279,36.74985
11,2,氷見線,西日本旅客鉄道,伏木,001798,001798,137.05854,36.79232
11,2,氷見線,西日本旅客鉄道,能町,001831,001831,137.0402,36.76879
11,2,氷見線,西日本旅客鉄道,島尾,001776,001776,137.01215,36.82864
11,2,氷見線,西日本旅客鉄道,雨晴,001781,001781,137.03663,36.8168
11,2,氷見線,西日本旅客鉄道,高岡,001874,001873,137.01481,36.74079
11,2,舞鶴線,西日本旅客鉄道,西舞鶴,004705,004705,135.33067,35.44243
11,2,舞鶴線,西日本旅客鉄道,東舞鶴,004622,004621,135.39479,35.46855
11,2,舞鶴線,西日本旅客鉄道,淵垣,005029,005029,135.29395,35.32806
11,2,舞鶴線,西日本旅客鉄道,梅迫,004971,004971,135.31098,35.34939
11,2,舞鶴線,西日本旅客鉄道,綾部,005107,005106,135.25326,35.30202
11,2,舞鶴線,西日本旅客鉄道,真倉,004792,004792,135.32673,35.4078
11,2,福塩線,西日本旅客鉄道,福山,007863,007862,133.36063,34.48916
11,2,福塩線,西日本旅客鉄道,備後安田,006870,006870,133.0334,34.74098
11,2,福塩線,西日本旅客鉄道,戸手,007739,007739,133.30139,34.54628
11,2,福塩線,西日本旅客鉄道,鵜飼,007691,007691,133.24489,34.56782
11,2,福塩線,西日本旅客鉄道,塩町,006732,006731,132.91388,34.77427
11,2,福塩線,西日本旅客鉄道,新市,007720,007720,133.26933,34.55433
11,2,福塩線,西日本旅客鉄道,湯田村,007728,007728,133.37206,34.55175
11,2,福塩線,西日本旅客鉄道,道上,007724,007724,133.36164,34.55347
11,2,福塩線,西日本旅客鉄道,河佐,007629,007629,133.16716,34.5899
11,2,福塩線,西日本旅客鉄道,吉舎,006937,006937,132.99081,34.72807
11,2,福塩線,西日本旅客鉄道,府中,007677,007677,133.23688,34.57153
11,2,福塩線,西日本旅客鉄道,備後矢野,007341,007341,133.12617,34.66507
11,2,福塩線,西日本旅客鉄道,高木,007701,007701,133.25289,34.56317
11,2,福塩線,西日本旅客鉄道,下川辺,007717,007717,133.20558,34.55413
11,2,福塩線,西日本旅客鉄道,三良坂,006763,006763,132.95735,34.76631
11,2,福塩線,西日本旅客鉄道,駅家,007736,007736,133.32621,34.54904
11,2,福塩線,西日本旅客鉄道,梶田,007019,007019,133.05926,34.71094
11,2,福塩線,西日本旅客鉄道,上下,007106,007106,133.11753,34.69495
11,2,福塩線,西日本旅客鉄道,横尾,007792,007792,133.36333,34.52138
11,2,福塩線,西日本旅客鉄道,甲奴,007062,007062,133.0809,34.70346
11,2,福塩線,西日本旅客鉄道,万能倉,007731,007731,133.33808,34.55099
11,2,福塩線,西日本旅客鉄道,近田,007740,007740,133.31134,34.54648
11,2,福塩線,西日本旅客鉄道,中畑,007648,007648,133.1931,34.58197
11,2,福塩線,西日本旅客鉄道,備後三川,007509,007509,133.11014,34.6299
11,2,福塩線,西日本旅客鉄道,備後本庄,007854,007854,133.34513,34.49348
11,2,福塩線,西日本旅客鉄道,神辺,007758,007758,133.37871,34.53712
11,2,福塩線,西日本旅客鉄道,上戸手,007730,007730,133.28148,34.55167
11,2,福知山線,西日本旅客鉄道,福知山,005125,005124,135.11731,35.29688
11,2,福知山線,西日本旅客鉄道,下滝,005729,005729,135.09357,35.08799
11,2,福知山線,西日本旅客鉄道,丹波竹田,005252,005252,135.13339,35.24333
11,2,福知山線,西日本旅客鉄道,藍本,006114,006114,135.15572,34.97612
11,2,福知山線,西日本旅客鉄道,南矢代,005861,005861,135.1746,35.03715
11,2,福知山線,西日本旅客鉄道,柏原,005598,005598,135.07829,35.12649
11,2,福知山線,西日本旅客鉄道,草野,006020,006020,135.15235,34.99637
11,2,福知山線,西日本旅客鉄道,石生,005519,005519,135.0635,35.15157
11,2,福知山線,西日本旅客鉄道,市島,005327,005327,135.12961,35.20751
11,2,福知山線,西日本旅客鉄道,黒井,005469,005469,135.09555,35.16878
11,2,福知山線,西日本旅客鉄道,古市,005908,005908,135.1542,35.02141
11,2,福知山線,西日本旅客鉄道,篠山口,005815,005815,135.17787,35.05527
11,2,福知山線,西日本旅客鉄道,丹波大山,005759,005759,135.16875,35.07211
11,2,福知山線,西日本旅客鉄道,谷川,005736,005735,135.04907,35.08323
11,2,福知山線,西日本旅客鉄道,北伊丹,006624,006624,135.41938,34.8018
11,2,福知山線,西日本旅客鉄道,猪名寺,006775,006775,135.42247,34.7648
11,2,福知山線,西日本旅客鉄道,西宮名塩,006507,006507,135.30889,34.82675
11,2,福知山線,西日本旅客鉄道,中山寺,006561,006561,135.37318,34.81665
11,2,福知山線,西日本旅客鉄道,生瀬,006545,006545,135.32611,34.81966
11,2,福知山線,西日本旅客鉄道,伊丹,006709,006709,135.42175,34.78114
11,2,福知山線,西日本旅客鉄道,宝塚,006581,006585,135.34156,34.81103
11,2,福知山線,西日本旅客鉄道,武田尾,006424,006424,135.3056,34.85566
11,2,福知山線,西日本旅客鉄道,川西池田,006522,006522,135.4092,34.82508
11,2,福知山線,西日本旅客鉄道,塚口,006830,006830,135.42527,34.74993
11,2,福知山線,西日本旅客鉄道,尼崎,006920,006918,135.4329,34.73167
11,2,福知山線,西日本旅客鉄道,広野,006240,006240,135.19117,34.92773
11,2,福知山線,西日本旅客鉄道,新三田,006289,006289,135.20833,34.91067
11,2,福知山線,西日本旅客鉄道,道場,006394,006394,135.25499,34.86727
11,2,福知山線,西日本旅客鉄道,三田,006340,006340,135.22863,34.88909
11,2,福知山線,西日本旅客鉄道,相野,006200,006200,135.15699,34.94732
11,2,片町線,西日本旅客鉄道,木津,006898,006896,135.8249,34.73686
11,2,片町線,西日本旅客鉄道,寝屋川公園,006813,006813,135.65333,34.75518
11,2,片町線,西日本旅客鉄道,同志社前,006606,006606,135.77835,34.80563
11,2,片町線,西日本旅客鉄道,住道,007043,007043,135.62218,34.7063
11,2,片町線,西日本旅客鉄道,野崎,006983,006983,135.63717,34.71896
11,2,片町線,西日本旅客鉄道,星田,006756,006756,135.66281,34.76708
11,2,片町線,西日本旅客鉄道,藤阪,006569,006569,135.7026,34.81409
11,2,片町線,西日本旅客鉄道,西木津,006884,006884,135.80203,34.73826
11,2,片町線,西日本旅客鉄道,津田,006623,006623,135.69791,34.80094
11,2,片町線,西日本旅客鉄道,長尾,006516,006516,135.71303,34.82596
11,2,片町線,西日本旅客鉄道,松井山手,006484,006484,135.7273,34.83264
11,2,片町線,西日本旅客鉄道,四条畷,006928,006928,135.63927,34.73117
11,2,片町線,西日本旅客鉄道,祝園,006796,006796,135.792,34.76053
11,2,片町線,西日本旅客鉄道,京田辺,006534,006534,135.76818,34.822
11,2,片町線,西日本旅客鉄道,鴻池新田,007084,007084,135.59848,34.69875
11,2,片町線,西日本旅客鉄道,河内磐船,006723,006723,135.68428,34.77635
11,2,片町線,西日本旅客鉄道,徳庵,007131,007131,135.58184,34.69301
11,2,片町線,西日本旅客鉄道,JR三山木,006636,006636,135.78474,34.79795
11,2,片町線,西日本旅客鉄道,下狛,006710,006710,135.78849,34.78093
11,2,片町線,西日本旅客鉄道,忍ヶ丘,006855,006855,135.64487,34.74534
11,2,片町線,西日本旅客鉄道,大住,006487,006487,135.74949,34.83087
11,2,片町線,西日本旅客鉄道,放出,007163,007162,135.56227153,34.68802013
11,2,片町線,西日本旅客鉄道,鴫野,007129,007128,135.54491544,34.69283413
11,2,片町線,西日本旅客鉄道,京橋,007100,007093,135.534105,34.696019
12,5,日本海ひすいライン,えちごトキめき鉄道,名立,001610,001610,138.09182,37.15558
12,5,日本海ひすいライン,えちごトキめき鉄道,浦本,001652,001652,137.93989,37.07423
12,5,日本海ひすいライン,えちごトキめき鉄道,筒石,001626,001626,138.06152,37.12826
12,5,日本海ひすいライン,えちごトキめき鉄道,梶屋敷,001659,001659,137.9053,37.05656
12,5,日本海ひすいライン,えちごトキめき鉄道,能生,001639,001639,137.98855,37.09606
12,5,妙高はねうまライン,えちごトキめき鉄道,直江津,001602,001600,138.24128,37.1697
12,5,日本海ひすいライン,えちごトキめき鉄道,谷浜,001606,001606,138.17497,37.16266
12,5,日本海ひすいライン,えちごトキめき鉄道,有間川,001605,001605,138.13587,37.16318
12,5,日本海ひすいライン,えちごトキめき鉄道,糸魚川,001667,001666,137.86107,37.04338
12,5,あいの風とやま鉄道線,あいの風とやま鉄道,入善,001714,001714,137.49784,36.94095
12,5,あいの風とやま鉄道線,あいの風とやま鉄道,西入善,001722,001722,137.45787,36.92975
12,5,あいの風とやま鉄道線,あいの風とやま鉄道,呉羽,001901,001901,137.16393,36.71871
12,5,あいの風とやま鉄道線,あいの風とやま鉄道,魚津,001778,001778,137.4062,36.82754
12,5,日本海ひすいライン,えちごトキめき鉄道,青海,001678,001678,137.79457,37.02247
12,5,あいの風とやま鉄道線,あいの風とやま鉄道,泊,001711,001711,137.55435,36.95187
12,5,あいの風とやま鉄道線,あいの風とやま鉄道,滑川,001827,001827,137.34981,36.77024
12,5,日本海ひすいライン,えちごトキめき鉄道,市振,001699,001698,137.65204,36.98054
12,5,あいの風とやま鉄道線,あいの風とやま鉄道,生地,001729,001729,137.4265,36.90692
12,5,あいの風とやま鉄道線,あいの風とやま鉄道,黒部,001753,001753,137.43395,36.87088
12,5,あいの風とやま鉄道線,あいの風とやま鉄道,東富山,001872,001872,137.24834,36.73973
12,5,あいの風とやま鉄道線,あいの風とやま鉄道,東滑川,001804,001804,137.37876,36.78853
12,5,あいの風とやま鉄道線,あいの風とやま鉄道,越中宮崎,001704,001704,137.59812,36.97366
12,5,日本海ひすいライン,えちごトキめき鉄道,親不知,001685,001685,137.73863,37.00703
12,5,あいの風とやま鉄道線,あいの風とやま鉄道,水橋,001867,001867,137.29727,36.74351
12,5,あいの風とやま鉄道線,あいの風とやま鉄道,富山,001926,001925,137.21197,36.7022
12,5,あいの風とやま鉄道線,あいの風とやま鉄道,西高岡,001891,001891,136.96574,36.72439
12,5,ハピラインふくい線,ハピラインふくい,大聖寺,002425,002425,136.31313,36.2996
12,5,あいの風とやま鉄道線,あいの風とやま鉄道,高岡,001871,001873,137.01509,36.74118
12,5,IRいしかわ鉄道線,IRいしかわ鉄道,倶利伽羅,001986,001986,136.79161,36.67248
12,5,IRいしかわ鉄道線,IRいしかわ鉄道,小松,002267,002267,136.45288,36.40144
12,5,IRいしかわ鉄道線,IRいしかわ鉄道,野々市,002139,002139,136.60004,36.54268
12,5,IRいしかわ鉄道線,IRいしかわ鉄道,美川,002191,002191,136.49104,36.48622
12,5,IRいしかわ鉄道線,IRいしかわ鉄道,能美根上,002218,002218,136.45958,36.45175
12,5,あいの風とやま鉄道線,あいの風とやま鉄道,石動,001988,001988,136.86565,36.67244
12,5,IRいしかわ鉄道線,IRいしかわ鉄道,動橋,002377,002377,136.38394,36.3289
12,5,あいの風とやま鉄道線,あいの風とやま鉄道,小杉,001896,001896,137.09129,36.72105
12,5,IRいしかわ鉄道線,IRいしかわ鉄道,金沢,002093,002093,136.64774,36.57826
12,5,あいの風とやま鉄道線,あいの風とやま鉄道,越中大門,001881,001881,137.05495,36.7343
12,5,IRいしかわ鉄道線,IRいしかわ鉄道,東金沢,002076,002076,136.67009,36.59389
12,5,IRいしかわ鉄道線,IRいしかわ鉄道,松任,002160,002160,136.56473,36.52616
